Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Instructions_Loop.ran,Top,Top_Bottom,TBMT_int,Middle_Top,Middle,Middle_Bottom,Bottom_Top,Bottom_Middle,Bottom,Photo,Mid_Photo,participant,session,date,expName,psychopyVersion,OS,frameRate,Redo_Instructions_Resp.keys,Redo_Instructions_Resp.rt,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Redo_Instructions_Loop.ran,Practice_Responding.keys,Practice_Responding.corr,Practice_Responding.rt,Repeat_Loop.thisRepN,Repeat_Loop.thisTrialN,Repeat_Loop.thisN,Repeat_Loop.thisIndex,Repeat_Loop.ran,Practice_Loop.thisRepN,Practice_Loop.thisTrialN,Practice_Loop.thisN,Practice_Loop.thisIndex,Practice_Loop.ran,Prac_Scene,Scale,Prac_Ans,PracticeText,Warning_Sign.thisRepN,Warning_Sign.thisTrialN,Warning_Sign.thisN,Warning_Sign.thisIndex,Warning_Sign.ran,Encoding_Resp.keys,Encoding_Resp.rt,Item_Mem_Response,Item_Conf_Response,Src_LoopRun,Src_Resp.keys,Src_Resp.rt,Source_Mem_Response,Source_Conf_Response,Src_Blocks.thisRepN,Src_Blocks.thisTrialN,Src_Blocks.thisN,Src_Blocks.thisIndex,Src_Blocks.ran,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Blocks.ran,Rec_Scene,RecAns,Src_Scene,SrcAns,Group_Order.thisRepN,Group_Order.thisTrialN,Group_Order.thisN,Group_Order.thisIndex,Group_Order.ran,blockFile,Src_blockFile
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,E2-9622_Rec.png,1,E2-9622Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,20.5812,1,3,1,d,5.3469,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,E2-9040_Rec.png,1,E2-9040_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,BlockNine.csv,Src_BlockThree.csv
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,4.5791,1,3,1,k,6.3951,1,2,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,E2-9230_Rec.png,1,E2-9230Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,1.844,1,3,1,j,4.3994,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,E2-3170_Rec.png,1,E2-3170_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,9.2642,0,1,0,,,,,,,,,,0,2,2,2,1,N1-2870_Rec.png,0,N1-2870Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,6.6856,1,2,1,j,7.1548,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,N2-1661_Rec.png,1,N2-1661_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,7.2682,1,1,1,d,9.2207,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,E1-3061_Rec.png,0,E1-3061Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,8.598,1,2,1,d,6.1318,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,N1-2393_Rec.png,0,N1-2393Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,9.0642,1,1,1,d,5.1435,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,N2-2616_Rec.png,1,N2-2616_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,8.0038,1,1,1,d,5.872,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,E2-8230_Rec.png,1,E2-8230_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,11.9001,1,1,1,d,8.9237,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,E1-1525_Rec.png,0,E1-1525Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,6.7301,0,1,0,,,,,,,,,,0,9,9,9,1,N1-8311_Rec.png,0,N1-8311Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,3.3675,1,3,1,j,6.6458,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,N2-2235_Rec.png,1,N2-2235_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,5.183,1,2,1,d,3.2843,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,E2-3230_Rec.png,1,E2-3230_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,5.8407,1,2,1,d,3.2427,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,N2-2594_Rec.png,1,N2-2594Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,2.543,1,3,1,d,2.6427,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,N2-2512_Rec.png,1,N2-2512_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,5.0707,1,2,1,d,8.3333,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,E1-3168_Rec.png,0,E1-3168Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,8.7695,1,1,1,d,4.6763,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,E1-2053_Rec.png,0,E1-2053_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,7.7352,1,2,1,j,11.858,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,N1-2605_Rec.png,0,N1-2605Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,2.4498,1,3,1,j,13.0536,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,E2-2716_Rec.png,1,E2-2716Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,7.2594,0,1,0,,,,,,,,,,0,18,18,18,1,N1-5455_Rec.png,0,N1-5455_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,4.9929,0,1,0,,,,,,,,,,0,19,19,19,1,E1-3068_Rec.png,0,E1-3068_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,BlockTen.csv,Src_BlockFour.csv
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,4.2509,1,1,1,j,4.5143,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,N2-2606_Rec.png,1,N2-2606Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,5.3615,1,2,1,d,4.1311,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,E2-9410_Rec.png,1,E2-9410Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,6.7993,0,2,0,,,,,,,,,,0,2,2,2,1,N1-9070_Rec.png,0,N1-9070_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,15.5471,1,1,1,j,4.6125,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,E2-9340_Rec.png,1,E2-9340_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,6.3944,1,1,1,d,12.3624,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,N2-7560_Rec.png,1,N2-7560Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,7.3524,1,1,1,j,1.1552,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,E2-2900_1_Rec.png,1,E2-2900_1Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,4.0091,1,2,1,j,5.0517,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,N2-7550_Rec.png,1,N2-7550_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,5.2618,0,1,0,,,,,,,,,,0,7,7,7,1,N1-5390_Rec.png,0,N1-5390Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,6.8043,0,1,0,,,,,,,,,,0,8,8,8,1,E1-3150_Rec.png,0,E1-3150_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,5.9853,1,1,1,d,7.7785,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,E2-9582_Rec.png,1,E2-9582Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,4.8684,1,2,1,d,6.016,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,E2-9420_Rec.png,1,E2-9420_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,6.5154,0,1,0,,,,,,,,,,0,11,11,11,1,N1-2485_Rec.png,0,N1-2485_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,8.0564,1,3,1,d,5.9312,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,N2-7491_Rec.png,1,N2-7491Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,5.4958,1,2,1,d,3.7706,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,E1-2691_Rec.png,0,E1-2691Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,5.5859,0,3,0,,,,,,,,,,0,14,14,14,1,N1-7640_Rec.png,0,N1-7640_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,4.4251,0,1,0,,,,,,,,,,0,15,15,15,1,E1-9253_Rec.png,0,E1-9253_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,7.9992,1,1,1,j,6.3197,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,N2-6570_2_Rec.png,1,N2-6570_2Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,5.596,1,3,1,d,3.2832,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,E1-9250_Rec.png,0,E1-9250Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,4.7435,1,1,1,j,5.5316,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,E1-9600_Rec.png,0,E1-9600_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,4.7006,0,1,0,,,,,,,,,,0,19,19,19,1,N1-1947_Rec.png,0,N1-1947_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,BlockEleven.csv,Src_BlockFive.csv
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,5.6663,1,1,1,j,7.2211,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,E1-9810_Rec.png,0,E1-9810Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,4.8005,1,1,1,s,4.3594,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,N1-2593_Rec.png,0,N1-2593Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,6.2144,1,3,1,d,9.1486,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,E1-9830_Rec.png,0,E1-9830_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,5.0809,1,2,1,d,11.9472,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,N2-2200_Rec.png,1,N2-2200_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,4.2297,0,2,0,,,,,,,,,,0,4,4,4,1,N1-8041_Rec.png,0,N1-8041Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,5.2287,1,1,1,s,4.0337,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,E1-9180_Rec.png,0,E1-9180Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,4.399,1,2,1,d,2.9311,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,284,1,2024-02-09_11h38.33.247,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,N2-2620_Rec.png,1,N2-2620_SrcRec.png,0,,,,,,,
